,0,1,2,3
8,"RT @bmay: Hello again. In case anyone still isn’t paying attention, your government is actively planning to overthrow the rule of law and p…",-25.569049521793026,http://pbs.twimg.com/profile_images/1423546580607643649/hGiS9otP_normal.jpg,Mon Dec 06 07:02:01 +0000 2021
167,"RT @JoanKatusiime4: Hello Everyone..
Do you Want to CHOP OFF the FAT Belly or WEIGHT &amp; be More Healthier With KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1463132068624445452/iBJo0xo2_normal.jpg,Mon Dec 06 08:02:11 +0000 2021
69,"RT @dykerani: HELLO #MumbaiTwitter
I'm looking for 2 queer roommates to share this 2bhk with me! Its an unfurnished 2 bath flat with a modu…",-25.686711661252872,http://pbs.twimg.com/profile_images/1426764963478007808/0CqnY7Nq_normal.jpg,Mon Dec 06 07:24:53 +0000 2021
143,"RT @mwplino: hello im grayshel moved from @solaceskz, please help me find stay moots ( esp filo ) rt to spread pls thank you &lt;3",-25.686711661252872,http://pbs.twimg.com/profile_images/1466315014130733056/_fTXBzdx_normal.jpg,Mon Dec 06 07:53:53 +0000 2021
80,"wts lfb ph nct dream 127 

haechan hello future 'future' kihno pc
chenle hot sauce ar pc
mark 2nd ace kit pc logo b… https://t.co/WpuPIJTYwS",-25.686711661252872,http://pbs.twimg.com/profile_images/1412011166000246785/J5Wy3x_B_normal.jpg,Mon Dec 06 07:28:37 +0000 2021
122,"RT @CharlesLuswata1: Hello Everyone.
Do you Want to Chop off the Fat Belly or Weight &amp; be More Healthier take KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1465814104006750210/7Ju9Nc5k_normal.jpg,Mon Dec 06 07:44:37 +0000 2021
190,"RT @diamantstella: Hello Axie fam! We are looking for talented, passionate Scholars to join our DN Guild! If you and anyone you know is int…",-25.686711661252872,http://pbs.twimg.com/profile_images/1461862173144084480/AvumO62b_normal.jpg,Mon Dec 06 08:09:34 +0000 2021
63,"WAIT... @TheChiefz DAY &lt;3 HELLO CHIEF YOU ARE NICE N FUNNY HAVE A NICE BDAY (PS: If I have got the date wrong, plea… https://t.co/BNkxM4uwa9",-25.686711661252872,http://pbs.twimg.com/profile_images/1442062049123569669/iqaWLISC_normal.jpg,Mon Dec 06 07:21:52 +0000 2021
10,"RT @anxieji: hello po this is kathy (@eightcrystals' second acc), not new to stay twt. kindly rt to help me find filo stay moots po",-25.686711661252872,http://pbs.twimg.com/profile_images/1467088780117286918/4SU34hNP_normal.jpg,Mon Dec 06 07:02:45 +0000 2021
140,"RT @hycklab: here’s a glimpse of haechan’s busy 2021: Loveholic (5 songs), Dino ABC (2 vers) Hot Sauce + Hello Future (13 songs), Maniac, S…",-25.686711661252872,http://pbs.twimg.com/profile_images/1441031059601334272/x81vIH3X_normal.jpg,Mon Dec 06 07:52:13 +0000 2021
56,"RT @CharlesLuswata1: Hello Everyone.
Do you Want to Chop off the Fat Belly or Weight &amp; be More Healthier take KIM WEIGHT LOSS COFFEE!

Worr…",-25.686711661252872,http://pbs.twimg.com/profile_images/1456250445618364420/luUFF8Q0_normal.jpg,Mon Dec 06 07:21:19 +0000 2021
168,"RT @lindaosifo_: Hello Twitter NG

Here a chance to shop &amp; save this December when you Shop on jumia with my voucher code (DCNREAL) to get…",-25.799932645201416,http://pbs.twimg.com/profile_images/1432644679959523331/U64n17my_normal.jpg,Mon Dec 06 08:02:12 +0000 2021
73,"RT @CathyNaks: Hello Everyone..
Do you Want to CHOP OFF the FAT Belly or WEIGHT &amp; be More Healthier With KIM WEIGHT LOSS COFFEE!

100% Natu…",-25.799932645201416,http://pbs.twimg.com/profile_images/1435850059510341633/F8KCe5G7_normal.jpg,Mon Dec 06 07:25:58 +0000 2021
65,"RT @Lummie_bels: Hello FAM🤝.our end of the year sales is starting 12th of December and it will end on 18th of December.

Wishing you a pros…",-25.799932645201416,http://pbs.twimg.com/profile_images/1294631547530874881/Ui6sstK8_normal.jpg,Mon Dec 06 07:22:18 +0000 2021
26,"RT @yourshawtybeyb: Hello again everyone!!! Help me reach this again, I need 2k rts if we reach this fast extra $🔥🔥🔥

Goal:
-2k rts
-must f…",-25.799932645201416,http://pbs.twimg.com/profile_images/1467347507151708160/mSKJIagr_normal.jpg,Mon Dec 06 07:09:56 +0000 2021
176,"RT @Mishotobi: Hello @elonmusk
Now is the time to support Baby Doge
We are now a society of one million people
Baby Doge Holders is 1,018,9…",-25.799932645201416,http://pbs.twimg.com/profile_images/1459597717672321024/7XMdHe6Q_normal.jpg,Mon Dec 06 08:04:35 +0000 2021
170,"RT @95_TimeFM: Hello my darlings 🥰, how was your weekend? It's a brand new week and well it's a #MoodyMonday . #Pesh is on #TheBench to mak…",-25.909035577714036,http://pbs.twimg.com/profile_images/1451773381397856257/mN6E1CG6_normal.jpg,Mon Dec 06 08:02:45 +0000 2021
64,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1466441953453785091/6yB4ClKY_normal.jpg,Mon Dec 06 07:22:16 +0000 2021
21,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1466375796407226374/ItC_raIT_normal.jpg,Mon Dec 06 07:08:31 +0000 2021
93,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1463821431016460292/r9stKhcf_normal.jpg,Mon Dec 06 07:31:40 +0000 2021
79,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1455210465357746178/4DTsyoXX_normal.jpg,Mon Dec 06 07:28:10 +0000 2021
31,"RT @CiervoKing: $200 | 48 hours 💰

• Retweet
• Join telegram &amp; post proof :
_____ 👇🏼

Say something other than hello so you don’t look like…",-26.01430953714785,http://pbs.twimg.com/profile_images/1467293663273259010/YwsFEHKJ_normal.jpg,Mon Dec 06 07:11:17 +0000 2021
161,"Hello, Hardship https://t.co/beLAvAblTW",-26.31599097757019,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:59:15 +0000 2021
58,@md_atlas Hello! ❤️🧑🏻‍🦱,-26.31599097757019,http://pbs.twimg.com/profile_images/1454253095895302144/B134yff7_normal.jpg,Mon Dec 06 07:21:30 +0000 2021
35,RT @punyan4d: HELLO.....?!&amp;(!*? https://t.co/EfTJ79UPLp,-26.98542163151282,http://pbs.twimg.com/profile_images/1450759451376422912/UUL79plD_normal.jpg,Mon Dec 06 07:13:38 +0000 2021
18,RT @jngwdz: HELLO?+?+?+? #VERIVERY_US_TOUR_LA https://t.co/ywnqgKfWzF,-27.53238630189469,http://pbs.twimg.com/profile_images/1465630396993839104/pk0aO66a_normal.jpg,Mon Dec 06 07:07:27 +0000 2021
25,RT @5ameer13: @NataliaBree1548 Hello! https://t.co/hNMGWZLfnq,-27.53238630189469,http://pbs.twimg.com/profile_images/1429321051381669889/xK6mpwuH_normal.jpg,Mon Dec 06 07:09:32 +0000 2021
81,RT @rueonfilm: LIKE HELLO!.!.$/$/&amp;/ https://t.co/N1iF3zCmlh,-27.53238630189469,http://pbs.twimg.com/profile_images/1465904445070340098/I7eMt-4T_normal.jpg,Mon Dec 06 07:28:59 +0000 2021
137,"@Dearesttbby hello, thank u for this",-27.994838341376465,http://pbs.twimg.com/profile_images/1466390064519282691/c2ZSaDAB_normal.jpg,Mon Dec 06 07:51:31 +0000 2021
44,"Are you gonna let me in? 
Hello?",-28.39543251925003,http://pbs.twimg.com/profile_images/1462661324203339776/Dk7yEOVi_normal.jpg,Mon Dec 06 07:16:12 +0000 2021
36,@purpledKYS @PlanetDuckk THATS SO FUCKING COOL HELLO???,-28.39543251925003,http://pbs.twimg.com/profile_images/1466105833817792515/93ih9IFS_normal.jpg,Mon Dec 06 07:13:42 +0000 2021
23,@yunosdimplesss hello. have a good day bestie!,-28.39543251925003,http://pbs.twimg.com/profile_images/1467397636429082627/yM701Fx8_normal.jpg,Mon Dec 06 07:09:12 +0000 2021
157,"hello, come join me #teen #sex #ass https://t.co/y0xfWIRxTr",-28.748781626219184,http://pbs.twimg.com/profile_images/646057539151527936/hvMQPrmG_normal.jpg,Mon Dec 06 07:59:02 +0000 2021
66,"@nakajima_jinko ""Oh, hello! [I wave at the Atsushi]",-28.748781626219184,http://pbs.twimg.com/profile_images/1447441492373610502/QQwCXABe_normal.jpg,Mon Dec 06 07:22:35 +0000 2021
146,@KiguRoomie Are you trying to jam your fingers into my mouths hello?,-29.851955966595135,http://pbs.twimg.com/profile_images/1461289429553717249/f2FBg5SO_normal.jpg,Mon Dec 06 07:54:59 +0000 2021
263,"RT @RitaPanahi: ‘Confidence in US military drops 11 percent under Biden’

 https://t.co/W99kR7DE7A",-29.851955966595135,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:57:20 +0000 2021
237,"RT @RitaPanahi: ‘Confidence in US military drops 11 percent under Biden’

 https://t.co/W99kR7DE7A",-29.851955966595135,http://pbs.twimg.com/profile_images/1349196316077920261/dOR92ZlU_normal.jpg,Mon Dec 06 07:19:37 +0000 2021
153,"RT @RitSanPat_: ""Hello there…..""#rubinadilaik

Queen is Back in B Town!!
#RubiHolics 

🔗https://t.co/NWpvYkTIU0 https://t.co/kkCOD0VMGN",-30.074279883056295,http://pbs.twimg.com/profile_images/1449593973295628288/c7oR-mP__normal.jpg,Mon Dec 06 07:56:50 +0000 2021
243,"RT @kylenabecker: Biden's federal vaccine mandate is now 'blocked in all 50 states.'
https://t.co/wliU4NkZKl",-30.28125849751715,http://pbs.twimg.com/profile_images/1015920160593645570/bM0NDWUh_normal.jpg,Mon Dec 06 07:34:23 +0000 2021
269,RT @Luizmd7: Biden's federal vaccine mandate is now BLOCKED in all 50 states. 🇺🇸,-30.28125849751715,http://pbs.twimg.com/profile_images/1437447904969441281/4UfzVK4u_normal.jpg,Mon Dec 06 08:11:56 +0000 2021
196,"@anj_116_ Hello, kindly reach out to our device team via @HuaweiMobileKE, they will advise.",-30.28125849751715,http://pbs.twimg.com/profile_images/1105356442238967808/JWdtAs7J_normal.jpg,Mon Dec 06 08:11:49 +0000 2021
222,"@cringe_rebooted United Statss of Amrrica,California,Joe Mama Street 105 O Calcium Nerethum Potossium 6 at OClock.",-30.474874060929864,http://pbs.twimg.com/profile_images/1466923013807378435/yOm_yCjH_normal.jpg,Mon Dec 06 07:51:12 +0000 2021
175,"Hello, @Lurking Rock Crafts Thanks for the follow! I look forward to reading your tweets.",-30.474874060929864,http://pbs.twimg.com/profile_images/1372560185961680899/K77Kk1q6_normal.jpg,Mon Dec 06 08:03:58 +0000 2021
245,RT @GOP: Biden’s reckless spending agenda has made everyday items more expensive for every American.,-30.474874060929864,http://pbs.twimg.com/profile_images/1448924207073669120/FKWiif6F_normal.png,Mon Dec 06 07:34:55 +0000 2021
145,STFU WTF OMFG WAIT HELLO? I WON? YES RIGHT I WON? I WON RIGHT? RIGHT????? https://t.co/VdNJNC0IX3,-30.656747926379175,http://pbs.twimg.com/profile_images/1466574933794836482/XfoSW9Jq_normal.jpg,Mon Dec 06 07:54:20 +0000 2021
61,RT @dojatanhourly: hello!? im a new daily dojatan acc pls rt to help me growww !! https://t.co/8v6XDk5nzn,-30.828223167899015,http://pbs.twimg.com/profile_images/1466621856132517888/j_xMLYsT_normal.jpg,Mon Dec 06 07:21:48 +0000 2021
125,"RT @JAEHYUN_GLOBAL: Hello, this is Jaehyun Global. Please give it a read. 

#JAEHYUN #재현 #NCT #NCT127 https://t.co/v54VL5yxSE",-30.828223167899015,http://pbs.twimg.com/profile_images/1466313623437938695/5lTPQbh9_normal.jpg,Mon Dec 06 07:46:57 +0000 2021
205,"RT @SelfPubShow2: Joe's controversial approach to life is fuelled by his fixation on Abbie. @cherylbuts https://t.co/VmUc23O1vd #NewAdult,…",-30.828223167899015,http://pbs.twimg.com/profile_images/1385616435020509185/TdkbWMjL_normal.jpg,Mon Dec 06 07:07:37 +0000 2021
99,"@kucoincom @EthernityChain Hello, please list the #kishu token in the kucoin exchange. Please, because we really ne… https://t.co/GhKlCaiKU2",-30.990424831709845,http://pbs.twimg.com/profile_images/1437857492709490690/6IOsMr2-_normal.jpg,Mon Dec 06 07:35:30 +0000 2021
24,"RT @euphonioustae: Hello, ARMYS let's stream MIC DROP.
It needs less than 3M views to reach 1.1B views.",-30.990424831709845,http://pbs.twimg.com/profile_images/1466452075613757440/g2xF0HZV_normal.jpg,Mon Dec 06 07:09:13 +0000 2021
119,"@kucoincom @EthernityChain Hello, please list the #kishu token in the kucoin exchange. Please, because we really ne… https://t.co/TEVeEQTPQ0",-30.990424831709845,http://pbs.twimg.com/profile_images/1448738301645660169/ojitkBF7_normal.jpg,Mon Dec 06 07:44:08 +0000 2021
107,"@kucoincom @EthernityChain Hello, please list the #kishu token in the kucoin exchange. Please, because we really ne… https://t.co/tOnDrSF8dg",-30.990424831709845,http://pbs.twimg.com/profile_images/1448738301645660169/ojitkBF7_normal.jpg,Mon Dec 06 07:37:57 +0000 2021
100,"@kucoincom @EthernityChain Hello, please list the #kishu token in the kucoin exchange. Please, because we really ne… https://t.co/45UizZyb5H",-30.990424831709845,http://pbs.twimg.com/profile_images/1448738301645660169/ojitkBF7_normal.jpg,Mon Dec 06 07:35:54 +0000 2021
246,"RT @GOPChairwoman: Biden: imposes travel requirements on legal Americans trying to return home.
 
Also Biden: releases hundred of thousands…",-31.144304714872497,http://pbs.twimg.com/profile_images/1234723171607236608/AHVHPYF0_normal.jpg,Mon Dec 06 07:36:44 +0000 2021
22,"RT @Spororon__: Hello,
Have you heard about self contraceptive injection?
Contraceptive self-injection offers women and girls a new,
more e…",-31.290675207380794,http://pbs.twimg.com/profile_images/1464990260169953286/s-2TsPPY_normal.jpg,Mon Dec 06 07:09:09 +0000 2021
192,"Hello! This is a new account dedicated for #IVE’s rapper #GAEUL ☺️ i’ll be posting pictures, videos, fancams about… https://t.co/F1vuOrzdHo",-31.290675207380794,http://pbs.twimg.com/profile_images/1467754660324802568/vomy68M4_normal.jpg,Mon Dec 06 08:09:51 +0000 2021
108,"Hello,I'm using the MeYo app, let's play together, when you register don't forget to enter my invitation code : TVD… https://t.co/a4LozefW2J",-31.430235254285467,http://pbs.twimg.com/profile_images/1418952985573564428/jwIMTDez_normal.jpg,Mon Dec 06 07:38:04 +0000 2021
123,"@ashupb10 Hello, We apologize for the inconvenience caused to you. We would like to inform you that we have escalat… https://t.co/h7rrSgeLxd",-31.430235254285467,http://pbs.twimg.com/profile_images/1412989222986813440/H08jdEG2_normal.jpg,Mon Dec 06 07:45:16 +0000 2021
28,"RT @affectbitter: Welcome to China
“Hello Sir, please show your health code and go to the designated hotel for quarantine.” https://t.co/UZ…",-31.430235254285467,http://pbs.twimg.com/profile_images/1370010481642012674/kQsQKQpA_normal.jpg,Mon Dec 06 07:10:20 +0000 2021
127,"RT @scintillatxt: — hello, if you're registering your accs on SMA and they sent you a verification code, check YOUR SPAM!",-31.430235254285467,http://pbs.twimg.com/profile_images/1460115113403314177/zX0uzCLj_normal.jpg,Mon Dec 06 07:48:43 +0000 2021
55,@CHEERSTABBINGS “Hello young man. Yes I am still investigating the case. To me it’s confidential we will be doi bc… https://t.co/DXL6nCKMj8,-31.430235254285467,http://pbs.twimg.com/profile_images/1467472924168757252/HZXdARcX_normal.jpg,Mon Dec 06 07:21:19 +0000 2021
198,"RT @SharCciOfficial: DONATION DRIVE!

Hello, We are now accepting donations and pledges. For more questions, kindly dm us! Thank you so muc…",-31.563590541997968,http://pbs.twimg.com/profile_images/1071674450142064640/kzOMeyZo_normal.jpg,Mon Dec 06 08:12:29 +0000 2021
59,"Hello, anyone want to share with me for Kai Kloor? Price rm98 for live+both restreaming or

🍑RM82 for live
🍑RM16 fo… https://t.co/2BRJXPl9Lw",-31.563590541997968,http://pbs.twimg.com/profile_images/1464837793868173313/r9ZLN99u_normal.jpg,Mon Dec 06 07:21:38 +0000 2021
259,"RT @hugolowell: New: Hours before the Capitol attack, Trump called operatives at the Willard and effectively asked how he could stop Biden’…",-31.563590541997968,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 07:51:03 +0000 2021
60,"RT @GoddessMechanic: #visualwomen

Hello, I'm Kim-yura and an illustrator and concept designer. The thing I am confident of is the mecha ar…",-31.563590541997968,http://pbs.twimg.com/profile_images/1466308279663935488/qCbuJDjp_normal.jpg,Mon Dec 06 07:21:43 +0000 2021
84,"RT @IsabellaOnl: ¡Hola! perdon que no publique nada, como estan todos? 

Hello! Sorry I did not publish anything, how is everyone? https://…",-31.563590541997968,http://pbs.twimg.com/profile_images/1445102799138684936/F7Dggn4Z_normal.jpg,Mon Dec 06 07:29:51 +0000 2021
1,"RT @torinugg3ts: hello, this is user @torithenuggets. i will be using this account from today onwards since my account was restricted. help…",-31.563590541997968,http://pbs.twimg.com/profile_images/1466813651252252677/Kz-ul8pL_normal.jpg,Mon Dec 06 07:00:01 +0000 2021
206,"RT @VGMusicNTidbits: 🎵 ""Mission 2: Antarctica"" - G.I. Joe: A Real American Hero (NES, 1991) by Nobuyuki Shioda &amp; Yusuke Takahama 🎵

Nothing…",-31.69126938525436,http://pbs.twimg.com/profile_images/1444405943203213320/gWKD9gmq_normal.jpg,Mon Dec 06 07:07:41 +0000 2021
208,RT @PeteyRL2: SCOTUS should have been expanded immediately upon Joe's arrival. Everyone knew what they were up to. The highest court in the…,-31.69126938525436,http://pbs.twimg.com/profile_images/2463809939/7o6ne0k67htffzk3kjob_normal.gif,Mon Dec 06 07:11:11 +0000 2021
3,"Hello! How are you?

I'm wearing a Christmas Condom in my head.
That is all.

Hope you guys have an amazing day tod… https://t.co/in1ZGaj6KF",-31.813735368815124,http://pbs.twimg.com/profile_images/1417470451849199625/kI9SMCrr_normal.jpg,Mon Dec 06 07:00:35 +0000 2021
20,"RT @jeonpixi: @BTS_twt hello!! if you're here pls go vote for bts on MAMA!! let's maintain the lead and widen the gap!

🗳️🔗: https://t.co/F…",-31.813735368815124,http://pbs.twimg.com/profile_images/1467178124873895937/X905jmw0_normal.jpg,Mon Dec 06 07:07:54 +0000 2021
32,"RT @magicalgrandson: HELLO! I worked very hard on this 80s late night themed housewives zine, and I’m going to be selling them! Price will…",-31.813735368815124,http://pbs.twimg.com/profile_images/1427623905943068677/yYsu7xNu_normal.jpg,Mon Dec 06 07:12:20 +0000 2021
89,RT @drummergirl1971: “Hello? Is that the Spectator? Douglas Murray &amp; Taki employer? One of your lads lecturing people on racism - do you wa…,-31.813735368815124,http://pbs.twimg.com/profile_images/1420404171803607048/mkMxtEFu_normal.jpg,Mon Dec 06 07:30:51 +0000 2021
180,"RT @_dobby97: Hello, @VogueKorea!
We note that only 6 members of BTS faces are seen on your website that features BTS special edition.
We r…",-31.93139750827497,http://pbs.twimg.com/profile_images/1465878019889840129/9PYGi20t_normal.jpg,Mon Dec 06 08:06:39 +0000 2021
67,"RT @uzercjj: hello, i just made 5 new freshly made twitch accts and already registered and verified in m@ma website. I can't vote for today…",-31.93139750827497,http://pbs.twimg.com/profile_images/1467599087960825856/yisSPNfX_normal.jpg,Mon Dec 06 07:23:19 +0000 2021
148,"RT @TXTSO0B1N: 📢ANNOUNCEMENT 📢
Hello, Moaville! We have a strategy to keep our spot stable and to increase our votes. We are looking for mo…",-31.93139750827497,http://pbs.twimg.com/profile_images/1448300872320966662/YzepNias_normal.jpg,Mon Dec 06 07:55:08 +0000 2021
29,"RT @DforQ: 211205 - Changmin Fancafe Letter (+ Lyric Translation)

&lt;To.🎞&gt;

Hello, THE B. I'm Q!

THE B Zone has ended safely. I had so many…",-32.044618492223506,http://pbs.twimg.com/profile_images/1467742158669029376/X-WtHHEH_normal.jpg,Mon Dec 06 07:10:21 +0000 2021
240,RT @wallacemick: Would remind you of #Biden strike in #Kabul which they claimed was an attack on ISIS but killed no terrorist - But it did…,-32.044618492223506,http://pbs.twimg.com/profile_images/1223740118587990016/60E-GAPI_normal.jpg,Mon Dec 06 07:28:58 +0000 2021
129,"RT @yjdraft: hello! help me find mutuals! 

₱80 giveaway! 
— mbf let's be friends! 
— like and rt! 
— bns accounts only! 
— ends TBA! https…",-32.044618492223506,http://pbs.twimg.com/profile_images/1458694421092864001/SabKRaSy_normal.jpg,Mon Dec 06 07:49:26 +0000 2021
172,"RT @EBTROJANSBB: Hello, I’m a high school head coach in Southwest Louisiana and we are a very low income area &amp; as baseball season is comin…",-32.044618492223506,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Mon Dec 06 08:02:52 +0000 2021
171,RT @bibicharts: hello!! as you know on the weekends the stream usually goes down but let's keep listening to bibi's songs! here i leave a p…,-32.044618492223506,http://pbs.twimg.com/profile_images/1466811339699941378/JoJPev9S_normal.jpg,Mon Dec 06 08:02:48 +0000 2021
95,"RT @DforQ: 211205 - Changmin Fancafe Letter (+ Lyric Translation)

&lt;To.🎞&gt;

Hello, THE B. I'm Q!

THE B Zone has ended safely. I had so many…",-32.044618492223506,http://pbs.twimg.com/profile_images/1461948272700911619/5AbNwNE4_normal.jpg,Mon Dec 06 07:33:55 +0000 2021
53,"RT @DforQ: 211205 - Changmin Fancafe Letter (+ Lyric Translation)

&lt;To.🎞&gt;

Hello, THE B. I'm Q!

THE B Zone has ended safely. I had so many…",-32.044618492223506,http://pbs.twimg.com/profile_images/1466065352865976320/CNOzdnOf_normal.jpg,Mon Dec 06 07:20:57 +0000 2021
130,"RT @Smash_Legends: Hello, Smashers!

""I can be the one to help you all. 
That is, if you choose to serve me."" said Witch Queen.
Find out mo…",-32.15372142473613,http://pbs.twimg.com/profile_images/1267115867172569088/ad-XkcoL_normal.jpg,Mon Dec 06 07:49:38 +0000 2021
158,"RT @zelsbt: wts want to sell

pc renjun crazy* 60k
pc chenle hello* 50k
pc chenle concept candylab v4 50k

prefer take all, tp boleh each j…",-32.15372142473613,http://pbs.twimg.com/profile_images/1467723778838843394/eLAlVjgR_normal.jpg,Mon Dec 06 07:59:11 +0000 2021
152,"RT @scintillatxt: — hello, pls take note of our 📝 pl@n for later. make new accs for it, save it, and let's make a big g4p just how we did l…",-32.554315602609705,http://pbs.twimg.com/profile_images/1467022739462504448/6bGqVYh9_normal.jpg,Mon Dec 06 07:56:49 +0000 2021
